CODE ADHERENT;NOM FOURNISSEUR;TYPE DE PIECE;DOCUMENT NUMBER;DATE;LIGNE_FACTURE;FAMILLE;REF PRODUIT;LIBELEE PRODUIT;ETAT DEPOT;QUANTITE;VAT rate;PRIX D'ACHAT CATALOGUE HT;PRIX D'ACHAT REEL HT;PRIX D'ACHAT REEL TTC;DELIVERY NOTE NUMBER;DELIVERY NOTE Date;CUST.REF;ANCIEN N° SERIE ;N° SERIE
GA202;STARKEY;FA;21553266;2022-12-16;5;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4236029;2022-12-13;;;
GF0016;STARKEY;FA;21553267;2022-12-16;1;PR;63289-106;STARKEY EVOLV AI 2400 RIC R Black;;1;0550;1517,00;505,47;533,27;4236195;2022-12-13;;;230100552
GF0016;STARKEY;FA;21553267;2022-12-16;2;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4236195;2022-12-13;;;
GF0016;STARKEY;FA;21553267;2022-12-16;3;PR;63289-106;STARKEY EVOLV AI 2400 RIC R Black;;1;0550;1517,00;505,47;533,27;4236195;2022-12-13;;;230007616
GF0016;STARKEY;FA;21553267;2022-12-16;4;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4236195;2022-12-13;;;
GF0016;STARKEY;FA;21553267;2022-12-16;5;AC;18622-133;ECOUTEUR RIC SNAPFIT 60dB DROIT Taille 3 Courbe;;1;0550;29,00;14,00;14,77;4236195;2022-12-13;;;
GF0016;STARKEY;FA;21553267;2022-12-16;6;AC;18623-133;ECOUTEUR RIC SNAPFIT 60dB GAUCHE Taille 3 Courbe;;1;0550;29,00;14,00;14,77;4236195;2022-12-13;;;
GF0016;STARKEY;FA;21553267;2022-12-16;7;PT;PT14;RETOUR TNT FRANCE;;1;2000;12,25;12,25;14,70;4236195;2022-12-13;;;
544;STARKEY;FA;21553268;2022-12-16;1;PR;63327-SHT;STARKEY EVOLV AI 2400 IIC NW;;1;0550;1265,00;546,45;576,51;4236217;2022-12-13;;;7022491547
544;STARKEY;FA;21553268;2022-12-16;2;PT;PT1;PORT TNT ALLER / RETOUR;;1;2000;28,75;28,75;34,50;4236217;2022-12-13;;;
544;STARKEY;FA;21553268;2022-12-16;3;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4236217;2022-12-13;;;
544;STARKEY;FA;21553268;2022-12-16;4;PR;63327-SHT;STARKEY EVOLV AI 2400 IIC NW;;1;0550;1265,00;546,45;576,50;4236217;2022-12-13;;;7022491546
544;STARKEY;FA;21553268;2022-12-16;5;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4236217;2022-12-13;;;
544;STARKEY;FA;21553268;2022-12-16;6;REPA;RRIICM2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;4238216;2022-12-15;;;7022011411
GA302;STARKEY;FA;21553269;2022-12-16;1;REPA;RRIICR2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;4236246;2022-12-13;;;7019461366
GA303;STARKEY;FA;21553270;2022-12-16;1;REPA;RRCICC2;FORFAIT REPARATION 2;;1;0550;129,00;129,00;136,10;4236413;2022-12-14;;;7018441441
GA303;STARKEY;FA;21553270;2022-12-16;2;PT;PT14;RETOUR TNT FRANCE;;1;2000;12,25;12,25;14,70;4236413;2022-12-14;;;
INNO014;STARKEY;FA;21553271;2022-12-16;1;EMB;EM2189;STARKEY WORKSAFE PRO CANULE;;1;2000;41,00;28,00;33,60;4236431;2022-12-14;;;EF22490408
INNO014;STARKEY;FA;21553271;2022-12-16;2;OPT;5007;GRAVURE INITIALES;;1;0550;3,00;3,00;3,17;4236431;2022-12-14;;;
INNO014;STARKEY;FA;21553271;2022-12-16;3;EMB;EM2189;STARKEY WORKSAFE PRO CANULE;;1;2000;41,00;28,00;33,60;4236431;2022-12-14;;;EF22490407
INNO014;STARKEY;FA;21553271;2022-12-16;4;OPT;5007;GRAVURE INITIALES;;1;0550;3,00;3,00;3,17;4236431;2022-12-14;;;
INNO014;STARKEY;FA;21553271;2022-12-16;5;PT;PT1;PORT TNT ALLER / RETOUR;;1;2000;28,75;28,75;34,50;4236431;2022-12-14;;;
INNO014;STARKEY;FA;21553271;2022-12-16;6;PT;PT14;RETOUR TNT FRANCE;;1;2000;12,25;12,25;14,70;4238278;2022-12-16;TEL;;
INNO014;STARKEY;FA;21553271;2022-12-16;7;PO;90581-000;BLOC MOUSSE BLEU PAR 25;;3;0550;3,35;10,05;10,59;4238278;2022-12-16;TEL;;
INNO014;STARKEY;FA;21553271;2022-12-16;8;PO;10141-000;COUDE ADULTE BTE UNIVERSEL;;5;0550;0,50;2,50;2,64;4238278;2022-12-16;TEL;;
INNO014;STARKEY;FA;21553271;2022-12-16;9;AC;12522-000;BOITE DE 8 PROTECTIONS ECOUTEUR (HearClear);;20;0550;3,60;72,00;75,96;4238278;2022-12-16;TEL;;
INNO014;STARKEY;FA;21553271;2022-12-16;10;AC;18622-132;ECOUTEUR RIC SNAPFIT 60dB DROIT Taille 2 Courbe;;2;0550;29,00;28,00;29,54;4238625;2022-12-16;TEL;;
INNO014;STARKEY;FA;21553271;2022-12-16;11;AC;18622-133;ECOUTEUR RIC SNAPFIT 60dB DROIT Taille 3 Courbe;;2;0550;29,00;28,00;29,54;4238625;2022-12-16;TEL;;
INNO006;STARKEY;FA;21553272;2022-12-16;1;EMB;EM2139;STARKEY PERFORMER 15;;1;2000;52,50;30,00;36,00;4236443;2022-12-14;;;EF22490490
INNO006;STARKEY;FA;21553272;2022-12-16;2;EMB;EM2139;STARKEY PERFORMER 15;;1;2000;52,50;30,00;36,00;4236443;2022-12-14;;;EF22490489
INNO006;STARKEY;FA;21553272;2022-12-16;3;PT;PT14;RETOUR TNT FRANCE;;1;2000;12,25;12,25;14,70;4236443;2022-12-14;;;
INNO012;STARKEY;FA;21553273;2022-12-16;1;AC;18616-132;ECOUTEUR RIC SNAPFIT 50dB DROIT Taille 2 Courbe;;1;0550;29,00;14,00;14,77;4236791;2022-12-14;ALLEGUEDE;;
INNO012;STARKEY;FA;21553273;2022-12-16;2;AC;18617-132;ECOUTEUR RIC SNAPFIT 50dB GAUCHE Taille 2 Courbe;;1;0550;29,00;14,00;14,77;4236791;2022-12-14;ALLEGUEDE;;
INNO012;STARKEY;FA;21553273;2022-12-16;3;PT;PT14;RETOUR TNT FRANCE;;1;2000;12,25;12,25;14,70;4236791;2022-12-14;ALLEGUEDE;;
INNO012;STARKEY;FA;21553273;2022-12-16;4;AC;43106-000;CHARGEUR BTE/RIC (sans batterie embarquée);;1;0550;158,00;80,00;84,40;4236791;2022-12-14;ALLEGUEDE;;2224A0BCCF
INNO012;STARKEY;FA;21553273;2022-12-16;5;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4236791;2022-12-14;ALLEGUEDE;;
INNO012;STARKEY;FA;4550165;2022-12-14;6;PR;63289-110;STARKEY EVOLV AI 2400 RIC R Champagne;ENVOI_DEPOT;1;0550;1517,00;505,47;533,27;4236791;2022-12-14;ALLEGUEDE;;221900716
INNO012;STARKEY;FA;4550165;2022-12-14;7;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;ENVOI_DEPOT;1;0550;0,02;0,02;0,02;4236791;2022-12-14;ALLEGUEDE;;
INNO012;STARKEY;FA;4550165;2022-12-14;8;PR;63289-110;STARKEY EVOLV AI 2400 RIC R Champagne;ENVOI_DEPOT;1;0550;1517,00;505,47;533,27;4236791;2022-12-14;ALLEGUEDE;;221314318
INNO012;STARKEY;FA;4550165;2022-12-14;9;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;ENVOI_DEPOT;1;0550;0,02;0,02;0,02;4236791;2022-12-14;ALLEGUEDE;;
105;STARKEY;FA;21553274;2022-12-16;1;PT;PT14;RETOUR TNT FRANCE;;1;2000;12,25;12,25;14,70;4236974;2022-12-14;MAIL WEB REQUEST;;
105;STARKEY;FA;21553274;2022-12-16;2;AC;18616-133;ECOUTEUR RIC SNAPFIT 50dB DROIT Taille 3 Courbe;;1;0550;29,00;14,00;14,77;4236974;2022-12-14;MAIL WEB REQUEST;;
105;STARKEY;FA;21553274;2022-12-16;3;AC;18617-133;ECOUTEUR RIC SNAPFIT 50dB GAUCHE Taille 3 Courbe;;1;0550;29,00;14,00;14,77;4236974;2022-12-14;MAIL WEB REQUEST;;
105;STARKEY;FA;21553274;2022-12-16;4;AC;18610-133;ECOUTEUR RIC SNAPFIT 40dB DROITE Taille 3 Courbe;;1;0550;29,00;14,00;14,77;4236974;2022-12-14;MAIL WEB REQUEST;;
105;STARKEY;FA;21553274;2022-12-16;5;AC;18611-133;ECOUTEUR RIC SNAPFIT 40dB GAUCHE Taille 3 Courbe;;1;0550;29,00;14,00;14,77;4236974;2022-12-14;MAIL WEB REQUEST;;
105;STARKEY;FA;21553274;2022-12-16;6;AC;18622-133;ECOUTEUR RIC SNAPFIT 60dB DROIT Taille 3 Courbe;;1;0550;29,00;14,00;14,77;4236974;2022-12-14;MAIL WEB REQUEST;;
105;STARKEY;FA;21553274;2022-12-16;7;AC;18623-133;ECOUTEUR RIC SNAPFIT 60dB GAUCHE Taille 3 Courbe;;1;0550;29,00;14,00;14,77;4236974;2022-12-14;MAIL WEB REQUEST;;
GA304;STARKEY;FA;21553275;2022-12-16;1;AC;18622-132;ECOUTEUR RIC SNAPFIT 60dB DROIT Taille 2 Courbe;;1;0550;29,00;14,00;14,77;4237147;2022-12-14;;;
GA304;STARKEY;FA;21553275;2022-12-16;2;AC;18616-132;ECOUTEUR RIC SNAPFIT 50dB DROIT Taille 2 Courbe;;1;0550;29,00;14,00;14,77;4237147;2022-12-14;;;
GA304;STARKEY;FA;21553275;2022-12-16;3;AC;18617-132;ECOUTEUR RIC SNAPFIT 50dB GAUCHE Taille 2 Courbe;;1;0550;29,00;14,00;14,77;4237147;2022-12-14;;;
GA304;STARKEY;FA;21553275;2022-12-16;4;TEL;43044-000;MICROPHONE DE TABLE;;1;0550;366,00;220,00;232,10;4237147;2022-12-14;;;2233A101369
GA304;STARKEY;FA;21553275;2022-12-16;5;AC;18622-133;ECOUTEUR RIC SNAPFIT 60dB DROIT Taille 3 Courbe;;1;0550;29,00;14,00;14,77;4237147;2022-12-14;;;
GA304;STARKEY;FA;21553275;2022-12-16;6;AC;43017-002;Mini Turbo Chargeur Starkey - RIC et BTE (2.4GHz et 900MHz);;1;0550;100,00;80,00;84,40;4237147;2022-12-14;;;22394007DE
GA304;STARKEY;FA;21553275;2022-12-16;7;CONT;CONTENVT4;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4237147;2022-12-14;;;
GA304;STARKEY;FA;21553275;2022-12-16;8;AC;91344-000;ADAPTATEUR ALIMENTATION CHARGEUR SYNERGY & MINI TURBO;;1;0550;8,00;8,00;8,44;4237147;2022-12-14;;;
GA304;STARKEY;FA;4550563;2022-12-14;9;PR;63289-111;STARKEY EVOLV AI 2400 RIC R Sterling;ENVOI_DEPOT;1;0550;1517,00;505,47;533,27;4237147;2022-12-14;;;221944375
GA304;STARKEY;FA;4550563;2022-12-14;10;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;ENVOI_DEPOT;1;0550;0,02;0,02;0,02;4237147;2022-12-14;;;
GA304;STARKEY;FA;4550563;2022-12-14;11;PR;63289-111;STARKEY EVOLV AI 2400 RIC R Sterling;ENVOI_DEPOT;1;0550;1517,00;505,47;533,27;4237147;2022-12-14;;;221951243
GA304;STARKEY;FA;4550563;2022-12-14;12;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;ENVOI_DEPOT;1;0550;0,02;0,02;0,02;4237147;2022-12-14;;;
ARI008;STARKEY;FA;21553276;2022-12-16;1;REPA;RRCCR2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;4237344;2022-12-15;;;7021040142
LABO001;STARKEY;FA;21553277;2022-12-16;1;PR;63289-114;STARKEY EVOLV AI 2400 RIC R White&Sterling;;1;0550;1517,00;505,47;533,27;4237681;2022-12-15;JA CH1485-1;;221192756
LABO001;STARKEY;FA;21553277;2022-12-16;2;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4237681;2022-12-15;JA CH1485-1;;
LABO001;STARKEY;FA;21553277;2022-12-16;3;PR;63289-114;STARKEY EVOLV AI 2400 RIC R White&Sterling;;1;0550;1517,00;505,47;533,27;4237681;2022-12-15;JA CH1485-1;;221144668
LABO001;STARKEY;FA;21553277;2022-12-16;4;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4237681;2022-12-15;JA CH1485-1;;
LABO001;STARKEY;FA;21553277;2022-12-16;5;AC;18623-133;ECOUTEUR RIC SNAPFIT 60dB GAUCHE Taille 3 Courbe;;1;0550;29,00;14,00;14,77;4237681;2022-12-15;JA CH1485-1;;
LABO001;STARKEY;FA;21553277;2022-12-16;6;AC;18622-133;ECOUTEUR RIC SNAPFIT 60dB DROIT Taille 3 Courbe;;1;0550;29,00;14,00;14,77;4237681;2022-12-15;JA CH1485-1;;
LABO001;STARKEY;FA;21553277;2022-12-16;7;PT;PT1;PORT TNT ALLER / RETOUR;;1;2000;28,75;28,75;34,50;4237681;2022-12-15;JA CH1485-1;;
INNO021;STARKEY;FA;21553278;2022-12-16;1;PT;PT14;RETOUR TNT FRANCE;;1;2000;12,25;12,25;14,70;4237714;2022-12-15;TEL;;
INNO021;STARKEY;FA;21553278;2022-12-16;2;AC;18617-131;ECOUTEUR RIC SNAPFIT 50dB GAUCHE Taille 1 Courbe;;1;0550;29,00;14,00;14,76;4237714;2022-12-15;TEL;;
INNO021;STARKEY;FA;21553278;2022-12-16;3;AC;18616-131;ECOUTEUR RIC SNAPFIT 50dB DROIT Taille 1 Courbe;;1;0550;29,00;14,00;14,77;4237714;2022-12-15;TEL;;
INNO021;STARKEY;FA;21553278;2022-12-16;4;AC;18617-132;ECOUTEUR RIC SNAPFIT 50dB GAUCHE Taille 2 Courbe;;1;0550;29,00;14,00;14,77;4237714;2022-12-15;TEL;;
INNO021;STARKEY;FA;21553278;2022-12-16;5;AC;18616-132;ECOUTEUR RIC SNAPFIT 50dB DROIT Taille 2 Courbe;;1;0550;29,00;14,00;14,77;4237714;2022-12-15;TEL;;
INNO021;STARKEY;FA;21553278;2022-12-16;6;AC;18617-133;ECOUTEUR RIC SNAPFIT 50dB GAUCHE Taille 3 Courbe;;1;0550;29,00;14,00;14,77;4237714;2022-12-15;TEL;;
INNO021;STARKEY;FA;21553278;2022-12-16;7;AC;18616-133;ECOUTEUR RIC SNAPFIT 50dB DROIT Taille 3 Courbe;;1;0550;29,00;14,00;14,77;4237714;2022-12-15;TEL;;
INNO021;STARKEY;FA;21553278;2022-12-16;8;AC;01807-200;CABLE DE PROGRAMMATION AXIAL DROIT FICHE LONGUE;;1;0550;25,00;25,00;26,38;4238000;2022-12-15;TEL;;
INNO021;STARKEY;FA;21553278;2022-12-16;9;AC;01808-200;CABLE DE PROGRAMMATION AXIAL GAUCHE FICHE LONGUE;;1;0550;25,00;25,00;26,38;4238000;2022-12-15;TEL;;
INNO021;STARKEY;FA;21553278;2022-12-16;10;AC;53264-000;PACK EMBOUTS DOME CONFORT OUVERT 5, 6, 7 et 9 mm;;1;0550;22,00;22,00;23,21;4238004;2022-12-15;TEL;;
INNO021;STARKEY;FA;21553278;2022-12-16;11;AC;53265-000;PACK EMBOUTS DOME CONFORT FERME 5, 6, 7 et 9 mm;;1;0550;22,00;22,00;23,21;4238004;2022-12-15;TEL;;
INNO021;STARKEY;FA;4551201;2022-12-15;12;PR;63090-111;STARKEY LIVIO 1200 RIC 312 Sterling;ENVOI_DEPOT;1;0550;263,00;195,00;205,73;4237714;2022-12-15;TEL;;222001917
INNO021;STARKEY;FA;4551201;2022-12-15;13;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;ENVOI_DEPOT;1;0550;0,02;0,02;0,02;4237714;2022-12-15;TEL;;
INNO021;STARKEY;FA;4551201;2022-12-15;14;PR;63090-111;STARKEY LIVIO 1200 RIC 312 Sterling;ENVOI_DEPOT;1;0550;263,00;195,00;205,73;4237714;2022-12-15;TEL;;222001913
INNO021;STARKEY;FA;4551201;2022-12-15;15;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;ENVOI_DEPOT;1;0550;0,02;0,02;0,02;4237714;2022-12-15;TEL;;
541;STARKEY;FA;21553279;2022-12-16;1;REPA;RSCICM3;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;4237865;2022-12-15;;;7022461925
GA004;STARKEY;FA;21553280;2022-12-16;1;PR;63327-SHT;STARKEY EVOLV AI 2400 IIC NW;;1;0550;1265,00;546,45;576,51;4237907;2022-12-15;;;7022491770
GA004;STARKEY;FA;21553280;2022-12-16;2;PT;PT20;BERNIER Retour;;1;2000;9,85;9,85;11,82;4237907;2022-12-15;;;
GA004;STARKEY;FA;21553280;2022-12-16;3;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4237907;2022-12-15;;;
GA004;STARKEY;FA;21553280;2022-12-16;4;PR;63327-SHT;STARKEY EVOLV AI 2400 IIC NW;;1;0550;1265,00;546,45;576,50;4237907;2022-12-15;;;7022491769
GA004;STARKEY;FA;21553280;2022-12-16;5;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4237907;2022-12-15;;;
MF0001;STARKEY;FA;21553281;2022-12-16;1;REPA;RRCICM2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;4238237;2022-12-15;;;7019431625
;STARKEY;FA;21553282;2022-12-16;1;PT;PT14;RETOUR TNT FRANCE;;1;2000;12,25;12,25;14,70;4238640;2022-12-16;;;
;STARKEY;FA;21553282;2022-12-16;2;AC;18622-132;ECOUTEUR RIC SNAPFIT 60dB DROIT Taille 2 Courbe;;1;0550;29,00;14,00;14,77;4238640;2022-12-16;;;
;STARKEY;FA;21553282;2022-12-16;3;AC;18623-132;ECOUTEUR RIC SNAPFIT 60dB GAUCHE Taille 2 Courbe;;1;0550;29,00;14,00;14,77;4238640;2022-12-16;;;
ARI003;STARKEY;FA;21553283;2022-12-16;1;PR;63327-SHT;STARKEY EVOLV AI 2400 IIC NW;;1;0550;1265,00;546,45;576,51;4239070;2022-12-16;;;7022501212
ARI003;STARKEY;FA;21553283;2022-12-16;2;PT;PT14;RETOUR TNT FRANCE;;1;2000;12,25;12,25;14,70;4239070;2022-12-16;;;
ARI003;STARKEY;FA;21553283;2022-12-16;3;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4239070;2022-12-16;;;
GA003;STARKEY;FA;21553284;2022-12-16;1;REPA;RRIICM2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;4239171;2022-12-16;;;7022141019
;STARKEY;FA;21553543;2022-12-16;1;PR;SA CN1I;STARKEY MUSE IQ i2400 CC;;1;0000;1150,00;280,26;280,26;4237950;2022-12-15;;;7022500029
;STARKEY;FA;21553543;2022-12-16;2;PT;PT10;PORT INTERNATIONAL;;1;0000;20,00;20,00;20,00;4237950;2022-12-15;;;
;STARKEY;FA;21553543;2022-12-16;3;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0000;0,02;0,02;0,02;4237950;2022-12-15;;;
;STARKEY;FA;21553544;2022-12-16;1;PR;63283-112;STARKEY EVOLV AI 2400 mRIC 312 Espresso;;1;0000;1433,00;305,79;305,79;4235252;2022-12-13;;;222215331
;STARKEY;FA;21553544;2022-12-16;2;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0000;0,02;0,02;0,02;4235252;2022-12-13;;;
;STARKEY;FA;21553544;2022-12-16;3;PR;63283-112;STARKEY EVOLV AI 2400 mRIC 312 Espresso;;1;0000;1433,00;305,79;305,79;4235252;2022-12-13;;;222215318
;STARKEY;FA;21553544;2022-12-16;4;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0000;0,02;0,02;0,02;4235252;2022-12-13;;;
;STARKEY;FA;21553544;2022-12-16;5;AC;18610-132;ECOUTEUR RIC SNAPFIT 40dB DROITE Taille 2 Courbe;;1;0000;29,00;14,00;14,00;4235252;2022-12-13;;;
;STARKEY;FA;21553544;2022-12-16;6;AC;18611-132;ECOUTEUR RIC SNAPFIT 40dB GAUCHE Taille 2 Courbe;;1;0000;29,00;14,00;14,00;4235252;2022-12-13;;;
;STARKEY;FA;21553544;2022-12-16;7;PT;PT10;PORT INTERNATIONAL;;1;0000;20,00;20,00;20,00;4235252;2022-12-13;;;
INNO016;STARKEY;FA;21555114;2022-12-23;1;PR;63276-111;STARKEY EVOLV AI 2400 RIC 312 Sterling;ACCEPTATION_DEPOT;1;0550;1433,00;485,79;512,52;4191350;2022-10-18;;;221559103
INNO016;STARKEY;FA;21555114;2022-12-23;2;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;ACCEPTATION_DEPOT;1;0550;0,02;0,02;0,02;4191350;2022-10-18;;;
INNO016;STARKEY;FA;21555114;2022-12-23;3;PR;63276-111;STARKEY EVOLV AI 2400 RIC 312 Sterling;ACCEPTATION_DEPOT;1;0550;1433,00;485,79;512,51;4191350;2022-10-18;;;221559101
INNO016;STARKEY;FA;21555114;2022-12-23;4;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;ACCEPTATION_DEPOT;1;0550;0,02;0,02;0,02;4191350;2022-10-18;;;
INNO016;STARKEY;FA;21555114;2022-12-23;5;PR;63323-SHT;STARKEY EVOLV AI 2000 CIC;;1;0550;1129,00;503,68;531,38;4239546;2022-12-19;;;7022501186
INNO016;STARKEY;FA;21555114;2022-12-23;6;PT;PT14;RETOUR TNT FRANCE;;1;2000;12,25;12,25;14,70;4239546;2022-12-19;;;
INNO016;STARKEY;FA;21555114;2022-12-23;7;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4239546;2022-12-19;;;
INNO016;STARKEY;FA;21555114;2022-12-23;8;PR;63323-SHT;STARKEY EVOLV AI 2000 CIC;;1;0550;1129,00;503,68;531,38;4239546;2022-12-19;;;7022501185
INNO016;STARKEY;FA;21555114;2022-12-23;9;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4239546;2022-12-19;;;
INNO016;STARKEY;FA;21555114;2022-12-23;10;AC;18616-131;ECOUTEUR RIC SNAPFIT 50dB DROIT Taille 1 Courbe;;1;0550;29,00;14,00;14,77;4241572;2022-12-21;;;
INNO016;STARKEY;FA;21555114;2022-12-23;11;AC;18617-131;ECOUTEUR RIC SNAPFIT 50dB GAUCHE Taille 1 Courbe;;1;0550;29,00;14,00;14,77;4241572;2022-12-21;;;
INNO016;STARKEY;FA;21555114;2022-12-23;12;PT;PT14;RETOUR TNT FRANCE;;1;2000;12,25;12,25;14,70;4241572;2022-12-21;;;
INNO016;STARKEY;FA;4555580;2022-12-21;13;PR;63290-106;STARKEY EVOLV AI 2000 RIC R Black;ENVOI_DEPOT;1;0550;1255,00;466,68;492,35;4241572;2022-12-21;;;221603816
INNO016;STARKEY;FA;4555580;2022-12-21;14;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;ENVOI_DEPOT;1;0550;0,02;0,02;0,02;4241572;2022-12-21;;;
INNO016;STARKEY;FA;4555580;2022-12-21;15;PR;63290-106;STARKEY EVOLV AI 2000 RIC R Black;ENVOI_DEPOT;1;0550;1255,00;466,68;492,35;4241572;2022-12-21;;;221603817
INNO016;STARKEY;FA;4555580;2022-12-21;16;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;ENVOI_DEPOT;1;0550;0,02;0,02;0,02;4241572;2022-12-21;;;
INNO017;STARKEY;FA;21555115;2022-12-23;1;PR;63073-111;STARKEY LIVIO 1200 mRIC 312 Sterling;ACCEPTATION_DEPOT;1;0550;263,00;195,00;205,73;4192605;2022-10-19;MAIL 18/10;;221687543
INNO017;STARKEY;FA;21555115;2022-12-23;2;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;ACCEPTATION_DEPOT;1;0550;0,02;0,02;0,02;4192605;2022-10-19;MAIL 18/10;;
UNIS001;STARKEY;FA;21555116;2022-12-23;1;PR;63270-112;STARKEY EVOLV AI 2400 BTE R Espresso;ACCEPTATION_DEPOT;1;0550;1517,00;505,47;533,28;4215638;2022-11-17;KOIMI ANGELO;;220863676
UNIS001;STARKEY;FA;21555116;2022-12-23;2;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;ACCEPTATION_DEPOT;1;0550;0,02;0,02;0,02;4215638;2022-11-17;KOIMI ANGELO;;
UNIS001;STARKEY;FA;21555116;2022-12-23;3;PR;63270-112;STARKEY EVOLV AI 2400 BTE R Espresso;ACCEPTATION_DEPOT;1;0550;1517,00;505,47;533,27;4215638;2022-11-17;KOIMI ANGELO;;220863675
UNIS001;STARKEY;FA;21555116;2022-12-23;4;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;ACCEPTATION_DEPOT;1;0550;0,02;0,02;0,02;4215638;2022-11-17;KOIMI ANGELO;;
UNIS001;STARKEY;FA;21555116;2022-12-23;5;REPA;RRRICM2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;4239297;2022-12-19;;;190197887
UNIS001;STARKEY;FA;21555116;2022-12-23;6;REPA;RRIICC5;FORFAIT REPARATION 5;;1;0550;276,00;0,00;0,00;4240189;2022-12-19;;;7019091338
UNIS001;STARKEY;FA;21555116;2022-12-23;7;AC;W1ACC;REP ECHANGE ACC SANS FIL;;1;0550;0,00;0,00;0,00;4240432;2022-12-20;;201406904;220337342
UNIS001;STARKEY;FA;21555116;2022-12-23;8;REPA;AMK1;FORFAIT REP.STARKEY BRAND N01;;1;0550;125,00;0,00;0,00;4240581;2022-12-20;;;E222654587
UNIS001;STARKEY;FA;21555116;2022-12-23;9;REPA;RRIICR2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;4241001;2022-12-20;;;7018471265
UNIS001;STARKEY;FA;21555116;2022-12-23;10;AC;60007-000;PROGRAMMATEUR SURFLINK;;1;0550;326,00;0,00;0,00;4241967;2022-12-21;ALONSO??;;2247G0258F
UNIS001;STARKEY;FA;21555116;2022-12-23;11;CONT;CONTENVT2;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,06;0,06;0,06;4241967;2022-12-21;ALONSO??;;
UNIS001;STARKEY;FA;21555116;2022-12-23;12;REPA;RSCICM3;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;4242135;2022-12-21;;;7022441191
UNIS001;STARKEY;FA;21555116;2022-12-23;13;REPA;RSCICM3;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;4242135;2022-12-21;;;7022441190
UNIS001;STARKEY;FA;21555116;2022-12-23;14;REPA;RRCICR2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;4242866;2022-12-22;;;7021101695
ARI010;STARKEY;FA;21555117;2022-12-23;1;PR;63289-110;STARKEY EVOLV AI 2400 RIC R Champagne;ACCEPTATION_DEPOT;1;0550;1517,00;505,47;533,27;4216605;2022-11-18;;;221618221
